9a79b6ab83c31005e9ba5da2130a399324cce10b1b68f8b582530b5cee7dd5a2,"61519fcc56b0d8ac6dad33c4f160b62b18c50ffde10ca97157869c8847900bec",01/01/01,1
34c761434f2987204233d3a78ac1707d5dd6d378e6f2125940760d79f5405315,"ee3a9352b6ca9d86b5694549cc8b10cd11398149c1569958c06bff446765060a",01/01/01,3
937f139cf37155ddfe5cc0633eeca2ba106a3dffe691f5047c56d490c409eb67,"0e5bdd647d08b5444b0693ffd068725fab7d9fdaa45e12d8c8742fc8338a1782",01/01/04,3
d3f6050b2f787228c49a19005ddac7efb9b17d3e572f707827d241b0187eff49,"d3624def3ed8f49868cfdde6bf12c5c9afb831b2f302c8842c4ec6af1e8f085e",01/01/08,5
46d3a132b87b051ad1fa548997d27bc15c972ac674cfa14acfda8eac87f70345,"7d7bde2b4de41bfc00566677c7c6b2dc32232f9a26b282e6cc145e136084002e",01/01/08,3
aa53c131d932bf1be3b233c79b4368dc125fe656f430d3740479b5c8eaf0020b,"0cc432f88c6d92d7403fb6a9b45ac0ac03ba309afc45c4f1a613dd55570ae5fb",01/01/09,4
d457349b44c74d2a074c7443080e9f873af09923326fa76a56a85ed68754ee41,"be98f03c1e60d4a53bb8ba4d7a7292a50e0f504a74c8a64c166776696be3ab66",01/01/09,4
a39d58030473e9e6138d0bf4d8fb9a427b3446d5419864d7015700ccc19d0011,"f5a702bb109775e6a81f097e6e15d9dac383d4f571b4dd530aac16a6ad06c490",01/01/11,5
88ba1fc55006f77be672cd2f64b41a6b09f7c189d3ee099b66a1aa95e4284db1,"2e45a23c2cf453e43725236b60f192c7be3832e91830cc1ff5803e102d9bf740",01/01/12,1
19fec1b66cb6b1f5c1a28d2c12eb6fc8a3311f2edc84607ab244315116238688,"aa4a601effdceedc15f46512d54c63a2713f1f8506e3ae03579df36dfd32b46f",01/01/14,3
e9aff9ca150c025a9fbc05fa2e22a2eb8c163dd5c564592578ccc354061bc4af,"6b56ed980fd234e4f8c39932e0800018bdd318ce5ccca1d48906c41e29dff7bb",01/01/14,3
a059061542644c8adfa418576cad24821605304651e6d594b48a9071efb11a1e,"d91e795811791c422fade129e66bf67e2d70c16826b9d82e6477898b98497bd2",01/01/15,5
db8c046df61f152f3b4a3ca94e81fca3078570fd5f26479a2694f80ad1244044,"e58e4f51a3400bd598bd57baabf2eafe8b71e2fbbe973659fdf4032063a7640b",01/02/00,4
a7e5db8369d4ef216b64364db8f1f84dfa3a46d1ab126adb65ce4d4812c59d6c,"50075616bd1042e879301d196811e339a75002bb16a0ca9a7117e358293a3ce9",01/02/01,1
8fdb8d1d898407fea79ede525c2465ed14399d37a4756fdc90772b1fd5fa76f9,"adb8cc889e291b26cd22e114947706013d25f34aac598f4e4a2c047b290de632",01/02/02,4
d3140bec94a17676d95149165ef3a9b87643591de56ab930b266500d8414e65b,"adb8cc889e291b26cd22e114947706013d25f34aac598f4e4a2c047b290de632",01/02/03,4
6ae9682a1c301638d10b448dc04df7b58904a682f4bd4deda1eba0b8bd5b1b4e,"c4064921f1ca8285436c7db53d7928c0cbdcc936d190d4550eda54b5892bd2f3",01/02/03,4
5617f1760892f85e1b20c55c756af6d10b0423cecffafbfa155360f212b06985,"0cc432f88c6d92d7403fb6a9b45ac0ac03ba309afc45c4f1a613dd55570ae5fb",01/02/04,2
78edc40958a78ceb0b83c7810b571f30393fb9a6cb5d8dd2a48a4f0b95733aad,"229d0263028ec78469fbfd1f82d875b9d39fa25c415da1d6dfaaf263ed9a88f8",01/02/06,3
99eaff15fddc20c71cc8973f19c388c4e968f5eeaab34a610b5a1f48ed656fad,"e1981605187f330578f05ee7009371f7403a9839773e501aeb2993304f44077e",01/02/08,1
8b242bac3bb58291023a1a28db1df9b97574187a59018abfda117794fedb4d0d,"c97df2e01eebfa01d1400abe76185d1e1dcc7194cd00a84b3f93b48a339c3549",01/02/09,1
