da1eea067bd05f956968817e695cdeab1e2473e29fc9744d780132b5227ee8bd,"5b7a574b9136f274adbd92c557e7097d0fc88290f31c1388b58973eda4f6cfa9",01/01/01,3
b18211bcb31db46dbbdfadfc7ff397be73b674bbf9a409267e60e630d53513c9,"962c550f3ee9e940c47545dd97a6ffecfb4a1669f15a8726b9233a9463bf0071",01/01/01,2
9f134fc1a24dd57f2ca60859b4ace5948e7319262a350faf4721310bfa6b5900,"6a88b4566651f96a0fccd3fcbd7e0079cd6afaf9c0107ed748845038eda49372",01/01/01,5
f64f8ec54a2dec2df0c4660a59f0340c4e1ff4e5b2511a173a2d9a87241eaecd,"7a07b88eff50bc1f9152f8e72396e9fe558ec3ce6a9bf684a43fe38b4862756b",01/01/01,3
ced346506c0fcad3e2c60b6c0d3e8d07c8b57ed144786fa962d09801aad0aec4,"0347fb17364d8c40e144fccc4072cb06c84033ef6619dae860f5f1431ddf43e4",01/01/01,5
0a02c4bb412dc7e3afb469cd161833d4113cfd90db5d9c854f393db06f2b0092,"50412c00f5de3d8ac4d6c59ac5da7fff4a58288dcef1b0c18d3f740c963dc492",01/01/01,3
b74a974cbc6fc58c4f8f8d9ed6ef6582042b297c2cc31f87c92b7b59b1abd88f,"af38ea835f297633630558fac279430d429b9f6a913f1726753d02f17fd1fea5",01/01/02,1
0eece63fb855942b625ac386c0b08721871b5e11a038f5918e2d883f1562092b,"a89cc344bf9c9a7588694f6995779f27a3324250446536c2b0255b04ad2e7779",01/01/02,2
43ca103538288a423c48b1e6c6120242efdb15a1d5dc34bf840cbade9124698a,"012159fa02dbdc9b1dcfda0448fb5e8368c6a4a7ba8ec2e0a91df38f9ec70975",01/01/02,4
e5fae0b30207e5db8005b310a6df638949ef48ea408e5b3012962c330db8ec50,"1f45599d45c63acd85ddc323f855a77391e3c7664e46f216ea11bab9b7c458f2",01/01/02,4
986be080cfec6d38d0a49cb4245dacb66fbe14e185ddaf8105b6b29bfb109ab9,"a4f7e057678a9be83ba1ec474bbb3eb699276c9f3c1d8276fc45be2cfe6c2b89",01/01/02,5
d30ade8bd297420673c79af906d5d3f8b22e312603a266268aa3afd9c844aaa2,"ae2ac6e8448a2fda72428275ac8c6e772990a91f86cd7d8048efd4442ccc9e0c",01/01/02,2
ede4c952f1768a0b507d6826b601264c3d5bf5bcffceab2a33dc881fc325cb79,"a89cc344bf9c9a7588694f6995779f27a3324250446536c2b0255b04ad2e7779",01/01/02,5
ef92f835ed9eeb1350ec791dd6eb140e67f9af1f7c2ba7a0b07d20fb23a8dd9d,"bd5ff7b33ae27af4b0a039596eb9e7398e0835d1f3990519a7359dd4081c7c75",01/01/02,2
d54419cf04e7e32d00f88a6e6c85f44f75be8596b5e9c2d671b0c32e1126b446,"7d2bd2d4d446b4690eddaa0ab43ac3babeb3dca7354d9a9b0a790e21c3316438",01/01/03,4
a6d570b54a2136fc6c8aacefa6ac0e3028a39b013949881fab5bb5a9a1702b13,"bf70465f16ccf8c9d917d698f7a85b997f979f0d4e3218212b76adebfc45ec5d",01/01/03,3
a0174831b36a2754eb23f5d40f1cd9321ce4c95d4556f7fc07477bdc56880772,"fdf1f2303c1551bfb11473c15a93ca3ee8cff547dcc89a0209761946e60506fd",01/01/03,3
